,artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
6547,Sanctus Real,Logged In,Kate,F,1,Harrell,209.89342,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,837,Possibilities (The Face Of Love Album Version),200,1543220000000.0,97.0
6548,Soltero,Logged In,Aleena,F,16,Kirby,182.12526,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,781,Songs Of The Season,200,1543220000000.0,44.0
6549,Graham Coxon,Logged In,Kate,F,2,Harrell,260.20526,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,837,Sorrow's Army,200,1543220000000.0,97.0
6550,De-Phazz,Logged In,Aleena,F,17,Kirby,205.42649,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,781,Astrud Astronette,200,1543220000000.0,44.0
6551,PAULA COLE,Logged In,Kate,F,3,Harrell,266.65751,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,837,Where Have All The Cowboys Gone? (Album Version),200,1543220000000.0,97.0
6552,Blind Pilot,Logged In,Aleena,F,18,Kirby,265.7171,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,781,3 Rounds and a Sound,200,1543220000000.0,44.0
6553,Florence + The Machine,Logged In,Kate,F,4,Harrell,219.66322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,837,Dog Days Are Over (Radio Edit),200,1543220000000.0,97.0
6554,El Cuarteto De Nos,Logged In,Aleena,F,19,Kirby,255.97342,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,781,Yendo A La Casa De DamiÃÂ¡n,200,1543220000000.0,44.0
6555,Clarika,Logged In,Kate,F,5,Harrell,201.84771,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,837,Les GarÃÂ§ons Dans Les Vestiaires,200,1543220000000.0,97.0
6556,Mos Def,Logged In,Aleena,F,20,Kirby,142.99383,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,781,The Boogie Man Song,200,1543220000000.0,44.0
6557,Kings Of Leon,Logged In,Kate,F,6,Harrell,201.79546,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,837,Revelry,200,1543220000000.0,97.0
6558,Love Is All,Logged In,Aleena,F,21,Kirby,374.72608,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,781,Turn The Radio Off (Maps Remix),200,1543220000000.0,44.0
6559,Two Door Cinema Club,Logged In,Kate,F,7,Harrell,207.43791,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,837,Costume Party,200,1543220000000.0,97.0
6560,,Logged In,Kate,F,8,Harrell,,paid,"Lansing-East Lansing, MI",GET,Downgrade,1540470000000.0,837,,200,1543220000000.0,97.0
6561,Bring Me The Horizon,Logged In,Aleena,F,22,Kirby,115.77424,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,781,Football Season Is Over (Album Version),200,1543220000000.0,44.0
6562,T.I.,Logged In,Aleena,F,23,Kirby,185.10322,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1541020000000.0,781,Look What I Got (Edited Album Version),200,1543220000000.0,44.0
6563,,Logged In,Aleena,F,24,Kirby,,paid,"Waterloo-Cedar Falls, IA",PUT,Logout,1541020000000.0,781,,307,1543220000000.0,44.0
6564,,Logged Out,,,25,,,paid,,GET,Home,,781,,200,1543220000000.0,
6565,Des'ree,Logged In,Ryan,M,0,Smith,196.51873,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,919,Life,200,1543230000000.0,26.0
6566,The Beach Boys,Logged In,Celeste,F,0,Williams,140.19873,free,"Klamath Falls, OR",PUT,NextSong,1541080000000.0,883,Let's Go Away For Awhile (Highlights From Tracking Date),200,1543230000000.0,53.0
6567,Steppenwolf,Logged In,Celeste,F,1,Williams,270.28853,free,"Klamath Falls, OR",PUT,NextSong,1541080000000.0,883,Magic Carpet Ride,200,1543230000000.0,53.0
6568,,Logged In,Cecilia,F,0,Owens,,free,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1541030000000.0,870,,200,1543230000000.0,6.0
6569,The Carter Family,Logged In,Cecilia,F,1,Owens,171.54567,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1541030000000.0,870,Little Log Cabin By The Sea,200,1543230000000.0,6.0
6570,,Logged Out,,,0,,,paid,,PUT,Login,,834,,307,1543230000000.0,
6571,,Logged In,Lily,F,1,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",GET,Home,1541050000000.0,834,,200,1543230000000.0,15.0
6572,ExposÃÂ©,Logged In,Lily,F,2,Koch,230.922,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,I'll Never Get Over You Getting Over Me,200,1543230000000.0,15.0
6573,Bettye Lavette,Logged In,Lily,F,3,Koch,225.82812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,I Still Want To Be Your Baby (Take Me Like I Am),200,1543230000000.0,15.0
6574,Phil Collins,Logged In,Ayla,F,0,Johnson,241.03138,free,"Santa Rosa, CA",PUT,NextSong,1540880000000.0,851,Look Through My Eyes,200,1543230000000.0,63.0
6575,Guns N' Roses,Logged In,Lily,F,4,Koch,406.17751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Paradise City,200,1543230000000.0,15.0
6576,Floyd Cramer,Logged In,Ayla,F,1,Johnson,202.68363,free,"Santa Rosa, CA",PUT,NextSong,1540880000000.0,851,Have I Told You Lately,200,1543230000000.0,63.0
6577,Queen,Logged In,Lily,F,5,Koch,212.16608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Death On Two Legs (Dedicated To....) (Live) (1994 Digital Remaster),200,1543230000000.0,15.0
6578,M83,Logged In,Lily,F,6,Koch,175.46404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Teen Angst,200,1543230000000.0,15.0
6579,BjÃÂ¶rk,Logged In,Lily,F,7,Koch,348.57751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Undo,200,1543230000000.0,15.0
6580,L.O.X.,Logged In,Lily,F,8,Koch,253.25669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Recognize,200,1543230000000.0,15.0
6581,Kings Of Leon,Logged In,Lily,F,9,Koch,216.39791,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Fans,200,1543230000000.0,15.0
6582,Sugar Ray,Logged In,Lily,F,10,Koch,243.33016,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Someday (Remastered LP Version),200,1543230000000.0,15.0
6583,N.E.R.D.,Logged In,Lily,F,11,Koch,259.23873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Rock Star,200,1543230000000.0,15.0
6584,Medeski_ Martin & Wood,Logged In,Lily,F,12,Koch,218.40934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Uninvisible,200,1543230000000.0,15.0
6585,Chad & Jeremy,Logged In,Lily,F,13,Koch,153.83465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,A Summer Song,200,1543230000000.0,15.0
6586,The Sonics,Logged In,Lily,F,14,Koch,183.09179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Have Love_ Will Travel,200,1543230000000.0,15.0
6587,Hot Chip,Logged In,Lily,F,15,Koch,337.99791,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,No Fit State,200,1543230000000.0,15.0
6588,Evanescence,Logged In,Lily,F,16,Koch,255.13751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Missing (Live in Europe),200,1543230000000.0,15.0
6589,Hardrive,Logged In,Lily,F,17,Koch,191.242,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Deep Inside (Harry Choo Choo Romero's Bambossa Remix),200,1543230000000.0,15.0
6590,The Cinematic Orchestra,Logged In,Lily,F,18,Koch,613.74649,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Burn Out,200,1543230000000.0,15.0
6591,Coldplay,Logged In,Lily,F,19,Koch,318.6673,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Politik,200,1543230000000.0,15.0
6592,Daft Punk,Logged In,Lily,F,20,Koch,319.42485,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Human After All,200,1543230000000.0,15.0
6593,Rise Against,Logged In,Lily,F,21,Koch,242.25914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Savior,200,1543230000000.0,15.0
6594,Captain & Tennille,Logged In,Lily,F,22,Koch,199.36608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Love Will Keep Us Together,200,1543230000000.0,15.0
6595,Mondo Marcio,Logged In,Lily,F,23,Koch,263.60118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1541050000000.0,834,Purple Weed,200,1543230000000.0,15.0
6596,,Logged In,Lily,F,24,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,Logout,1541050000000.0,834,,307,1543230000000.0,15.0
6597,,Logged Out,,,25,,,paid,,GET,Home,,834,,200,1543230000000.0,
6598,Jason Mraz,Logged In,Mohammad,M,0,Rodriguez,255.50322,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,The Remedy (I Won't Worry) (New EQ'd LP Version),200,1543230000000.0,88.0
6599,Those Dancing Days,Logged In,Kaleb,M,0,Cook,197.90322,free,"Yuba City, CA",PUT,NextSong,1540680000000.0,822,Run Run,200,1543230000000.0,54.0
6600,Wiz Khalifa,Logged In,Mohammad,M,1,Rodriguez,155.402,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Ink My Whole Body,200,1543230000000.0,88.0
6601,Maya Nasri,Logged In,Kaleb,M,1,Cook,245.75955,free,"Yuba City, CA",PUT,NextSong,1540680000000.0,822,Wayli Aah,200,1543230000000.0,54.0
6602,Mat Kearney,Logged In,Mohammad,M,2,Rodriguez,217.5473,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Closer To Love,200,1543230000000.0,88.0
6603,Jukebox The Ghost,Logged In,Mohammad,M,3,Rodriguez,224.36526,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Victoria,200,1543240000000.0,88.0
6604,Lower Class Brats,Logged In,Mohammad,M,4,Rodriguez,142.23628,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Sex And Violence,200,1543240000000.0,88.0
6605,Bon Jovi,Logged In,Mohammad,M,5,Rodriguez,250.69669,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Livin' On A Prayer,200,1543240000000.0,88.0
6606,Faith No More,Logged In,Mohammad,M,6,Rodriguez,291.42159,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Epic,200,1543240000000.0,88.0
6607,,Logged Out,,,0,,,paid,,GET,Home,,945,,200,1543240000000.0,
6608,,Logged Out,,,1,,,paid,,GET,Help,,945,,200,1543240000000.0,
6609,Metallica,Logged In,Mohammad,M,7,Rodriguez,389.98159,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Eye Of The Beholder,200,1543240000000.0,88.0
6610,Belphegor,Logged In,Theodore,M,0,Smith,276.63628,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540310000000.0,904,Reichswehr In Blood,200,1543240000000.0,52.0
6611,Bond,Logged In,Theodore,M,1,Smith,208.16934,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540310000000.0,904,Victory,200,1543240000000.0,52.0
6612,Usher featuring will.i.am,Logged In,Mohammad,M,8,Rodriguez,395.72853,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,OMG,200,1543240000000.0,88.0
6613,,Logged In,Mohammad,M,9,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,Help,1540510000000.0,900,,200,1543240000000.0,88.0
6614,,Logged In,Mohammad,M,10,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,Downgrade,1540510000000.0,900,,200,1543240000000.0,88.0
6615,The All-American Rejects,Logged In,Mohammad,M,11,Rodriguez,256.31302,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Why Worry,200,1543240000000.0,88.0
6616,Vangelis,Logged In,Jacob,M,0,Klein,327.52281,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,913,Wait For Me,200,1543240000000.0,73.0
6617,David Archuleta,Logged In,Mohammad,M,12,Rodriguez,205.26975,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,To Be With You,200,1543240000000.0,88.0
6618,,Logged In,Jacob,M,1,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,About,1540560000000.0,913,,200,1543240000000.0,73.0
6619,Hercules And Love Affair,Logged In,Mohammad,M,13,Rodriguez,471.74485,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Blind (Frankie Knuckles Remix),200,1543240000000.0,88.0
6620,3 Doors Down,Logged In,Mohammad,M,14,Rodriguez,237.13914,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Here Without You,200,1543240000000.0,88.0
6621,Natalie Imbruglia,Logged In,Mohammad,M,15,Rodriguez,216.39791,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Stuck On The Moon,200,1543240000000.0,88.0
6622,Josh Turner,Logged In,Mohammad,M,16,Rodriguez,207.93424,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,What It Ain't,200,1543240000000.0,88.0
6623,Ryan Adams & The Cardinals,Logged In,Mohammad,M,17,Rodriguez,275.22567,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Dear John,200,1543240000000.0,88.0
6624,Nicky Jam,Logged In,Mohammad,M,18,Rodriguez,178.33751,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Me Voy Pal Party,200,1543240000000.0,88.0
6625,,Logged In,Matthew,M,0,Jones,,paid,"Janesville-Beloit, WI",GET,Home,1541060000000.0,808,,200,1543240000000.0,36.0
6626,Flo Rida,Logged In,Matthew,M,1,Jones,264.88118,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,808,Available [feat. Akon] (Album Version),200,1543240000000.0,36.0
6627,M83,Logged In,Mohammad,M,19,Rodriguez,637.3873,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Lower Your Eyelids To Die With The Sun,200,1543240000000.0,88.0
6628,,Logged In,Jayden,M,0,Fox,,free,"New Orleans-Metairie, LA",GET,Home,1541030000000.0,936,,200,1543240000000.0,101.0
6629,Quantic,Logged In,Jayden,M,1,Fox,240.22159,free,"New Orleans-Metairie, LA",PUT,NextSong,1541030000000.0,936,Sound Of Everything Feat. Alice Russell,200,1543240000000.0,101.0
6630,,Logged In,Jayden,M,2,Fox,,free,"New Orleans-Metairie, LA",GET,Home,1541030000000.0,936,,200,1543240000000.0,101.0
6631,Horse Feathers,Logged In,Matthew,M,2,Jones,175.15057,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,808,Dustbowl,200,1543240000000.0,36.0
6632,Kelly Clarkson,Logged In,Matthew,M,3,Jones,281.5473,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,808,Already Gone,200,1543240000000.0,36.0
6633,Dimmu Borgir,Logged In,Mohammad,M,20,Rodriguez,216.65914,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Perfection Or Vanity-Outro,200,1543240000000.0,88.0
6634,Jeremih,Logged In,Matthew,M,4,Jones,227.26485,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,808,Birthday Sex,200,1543240000000.0,36.0
6635,Paramore,Logged In,Mohammad,M,21,Rodriguez,243.51302,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Emergency (Album Version),200,1543240000000.0,88.0
6636,Animal Collective,Logged In,Matthew,M,5,Jones,410.90567,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,808,Fireworks,200,1543240000000.0,36.0
6637,Depeche Mode,Logged In,Mohammad,M,22,Rodriguez,174.39302,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Jazz Thieves,200,1543240000000.0,88.0
6638,Tego Calderon,Logged In,Tucker,M,0,Garrison,151.74485,free,"Oxnard-Thousand Oaks-Ventura, CA",PUT,NextSong,1540830000000.0,874,Pa' Que Retozen (Amended Version),200,1543240000000.0,40.0
6639,Skillet,Logged In,Mohammad,M,23,Rodriguez,210.78159,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,The Last Night (Album Version),200,1543240000000.0,88.0
6640,The Vandals,Logged In,Matthew,M,6,Jones,271.67302,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,808,My Girlfriend's Dead,200,1543240000000.0,36.0
6641,Stars,Logged In,Mohammad,M,24,Rodriguez,406.85669,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,In Our Bedroom After The War,200,1543240000000.0,88.0
6642,Charlotte Sometimes,Logged In,Matthew,M,7,Jones,173.68771,paid,"Janesville-Beloit, WI",PUT,NextSong,1541060000000.0,808,How I Could Just Kill A Man,200,1543240000000.0,36.0
6643,,Logged In,Hayden,F,0,Brock,,paid,"Detroit-Warren-Dearborn, MI",GET,Home,1540850000000.0,381,,200,1543240000000.0,72.0
6644,Usher,Logged In,Hayden,F,1,Brock,224.10404,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Hey Daddy (Daddy's Home),200,1543240000000.0,72.0
6645,Groove Armada,Logged In,Hayden,F,2,Brock,357.61587,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Edge Hill,200,1543240000000.0,72.0
6646,Keith Sweat Featuring Athena Cage,Logged In,Mohammad,M,25,Rodriguez,263.96689,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Nobody (Featuring Athena Cage) (LP Version),200,1543240000000.0,88.0
6647,Frightened Rabbit,Logged In,Mohammad,M,26,Rodriguez,259.02975,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Swim Until You Cant See Land,200,1543240000000.0,88.0
6648,Gilgamesh,Logged In,Hayden,F,3,Brock,44.30322,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Just C,200,1543240000000.0,72.0
6649,Owl City,Logged In,Hayden,F,4,Brock,231.67955,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Vanilla Twilight,200,1543240000000.0,72.0
6650,Frumpies,Logged In,Mohammad,M,27,Rodriguez,134.47791,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Fuck Kitty,200,1543240000000.0,88.0
6651,TÃÂ©lÃÂ©phone,Logged In,Hayden,F,5,Brock,363.67628,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Flipper,200,1543240000000.0,72.0
6652,Foo Fighters,Logged In,Mohammad,M,28,Rodriguez,200.61995,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Cold Day In The Sun,200,1543240000000.0,88.0
6653,BjÃÂ¶rk,Logged In,Mohammad,M,29,Rodriguez,348.57751,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Undo,200,1543240000000.0,88.0
6654,DecembeRadio,Logged In,Lily,F,0,Burns,249.62567,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,886,Find You Waiting,200,1543240000000.0,32.0
6655,Grizzly Bear,Logged In,Hayden,F,6,Brock,199.78404,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Reprise,200,1543240000000.0,72.0
6656,Incubus,Logged In,Hayden,F,7,Brock,257.25342,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Dig,200,1543240000000.0,72.0
6657,The Maine,Logged In,Lily,F,1,Burns,182.83057,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,886,I Wanna Love You (Akon Cover) ( Compilation),200,1543240000000.0,32.0
6658,Phoenix,Logged In,Mohammad,M,30,Rodriguez,179.85261,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Everything Is Everything,200,1543240000000.0,88.0
6659,Ill NiÃÂ±o,Logged In,Lily,F,2,Burns,172.9824,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,886,Re-Birth,200,1543240000000.0,32.0
6660,Rachael Yamagata,Logged In,Mohammad,M,31,Rodriguez,242.75546,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,1963,200,1543240000000.0,88.0
6661,Rammstein,Logged In,Hayden,F,8,Brock,284.89098,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,FRÃÂ¼HLING IN PARIS,200,1543240000000.0,72.0
6662,Moderat,Logged In,Mohammad,M,32,Rodriguez,341.55057,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Out Of Sight,200,1543240000000.0,88.0
6663,The Gabe Dixon Band,Logged In,Hayden,F,9,Brock,174.62812,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Till You're Gone,200,1543240000000.0,72.0
6664,The Pussycat Dolls,Logged In,Hayden,F,10,Brock,207.56853,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Stickwitu,200,1543240000000.0,72.0
6665,Akala,Logged In,Mohammad,M,33,Rodriguez,238.44526,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Comedy Tragedy History,200,1543240000000.0,88.0
6666,George Baker Selection,Logged In,Hayden,F,11,Brock,200.4371,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Morning Sky,200,1543240000000.0,72.0
6667,Seru Giran,Logged In,Mohammad,M,34,Rodriguez,230.81751,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Viernes 3 Am,200,1543240000000.0,88.0
6668,British Sea Power,Logged In,Hayden,F,12,Brock,196.8322,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,A Trip Out,200,1543240000000.0,72.0
6669,,Logged In,Mohammad,M,35,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",GET,About,1540510000000.0,900,,200,1543240000000.0,88.0
6670,Balkan Beat Box,Logged In,Mohammad,M,36,Rodriguez,319.92118,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Adir Adirim (Featuring Victoria Hanna),200,1543240000000.0,88.0
6671,The Premiers,Logged In,Hayden,F,13,Brock,134.81751,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Farmer John,200,1543240000000.0,72.0
6672,Ivete Sangalo,Logged In,Hayden,F,14,Brock,221.23057,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,TÃÂ´ Na Rua,200,1543240000000.0,72.0
6673,Kanye West / GLC / Consequence,Logged In,Mohammad,M,37,Rodriguez,324.20526,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Spaceship,200,1543240000000.0,88.0
6674,Tommy Sands,Logged In,Hayden,F,15,Brock,140.12036,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Teenage Crush,200,1543240000000.0,72.0
6675,,Logged In,Hayden,F,16,Brock,,paid,"Detroit-Warren-Dearborn, MI",GET,Downgrade,1540850000000.0,381,,200,1543240000000.0,72.0
6676,Future Rock,Logged In,Hayden,F,17,Brock,239.90812,paid,"Detroit-Warren-Dearborn, MI",PUT,NextSong,1540850000000.0,381,Gears,200,1543240000000.0,72.0
6677,Bersuit Vergarabat,Logged In,Mohammad,M,38,Rodriguez,283.68934,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,900,Y LlegarÃÂ¡ La Paz,200,1543240000000.0,88.0
